Year,Season,latitude,longitude,Hujan
2002,JAS,-8.0,118.75,46.73913043478261
2002,JAS,-8.0,119.0,45.65217391304348
2002,JAS,-8.0,119.25,45.65217391304348
2002,JAS,-8.0,119.5,43.47826086956522
2002,JAS,-8.0,119.75,63.04347826086957
2002,JAS,-8.0,120.0,60.86956521739131
2002,JAS,-8.0,120.25,59.78260869565217
2002,JAS,-8.0,120.5,58.69565217391305
2002,JAS,-8.0,120.75,40.21739130434783
2002,JAS,-8.0,121.0,41.30434782608695
2002,JAS,-8.0,121.25,35.869565217391305
2002,JAS,-8.0,121.5,33.69565217391305
2002,JAS,-8.0,121.75,34.78260869565217
2002,JAS,-8.0,122.0,34.78260869565217
2002,JAS,-8.0,122.25,41.30434782608695
2002,JAS,-8.0,122.5,42.391304347826086
2002,JAS,-8.0,122.75,36.95652173913043
2002,JAS,-8.0,123.0,39.130434782608695
2002,JAS,-8.0,123.25,40.21739130434783
2002,JAS,-8.0,123.5,41.30434782608695
2002,JAS,-8.0,123.75,40.21739130434783
2002,JAS,-8.0,124.0,41.30434782608695
2002,JAS,-8.0,124.25,44.565217391304344
2002,JAS,-8.0,124.5,44.565217391304344
2002,JAS,-8.0,124.75,33.69565217391305
2002,JAS,-8.0,125.0,30.434782608695656
2002,JAS,-8.0,125.25,19.565217391304348
2002,JAS,-8.0,125.5,18.478260869565215
2002,JFM,-11.5,118.0,86.66666666666667
2002,JFM,-11.5,118.25,84.44444444444444
2002,JFM,-11.5,118.5,85.55555555555556
2002,JFM,-11.5,118.75,86.66666666666667
2002,JFM,-11.5,119.0,86.66666666666667
2002,JFM,-11.5,119.25,87.77777777777777
2002,JFM,-11.5,119.5,82.22222222222221
2002,JFM,-11.5,119.75,84.44444444444444
2002,JFM,-11.5,120.0,82.22222222222221
2002,JFM,-11.5,120.25,82.22222222222221
2002,JFM,-11.5,120.5,81.11111111111111
2002,JFM,-11.5,120.75,80.0
2002,JFM,-11.5,121.0,80.0
2002,JFM,-11.5,121.25,78.88888888888889
2002,JFM,-11.5,121.5,83.33333333333334
2002,JFM,-11.5,121.75,82.22222222222221
2002,JFM,-11.5,122.0,78.88888888888889
2002,JFM,-11.5,122.25,78.88888888888889
2002,JFM,-11.5,122.5,83.33333333333334
2002,JFM,-11.5,122.75,85.55555555555556
2002,JFM,-11.5,123.0,86.66666666666667
2002,JFM,-11.5,123.25,80.0
2002,JFM,-11.5,123.5,77.77777777777779
2002,JFM,-11.5,123.75,76.66666666666667
2002,JFM,-11.5,124.0,76.66666666666667
2002,JFM,-11.5,124.25,76.66666666666667
2002,JFM,-11.5,124.5,77.77777777777779
2002,JFM,-11.5,124.75,78.88888888888889
2002,JFM,-11.5,125.0,74.44444444444444
2002,JFM,-11.5,125.25,73.33333333333333
2002,JFM,-11.5,125.5,73.33333333333333
2002,JFM,-11.25,118.0,85.55555555555556
2002,JFM,-11.25,118.25,87.77777777777777
2002,JFM,-11.25,118.5,86.66666666666667
2002,JFM,-11.25,118.75,87.77777777777777
2002,JFM,-11.25,119.0,87.77777777777777
2002,JFM,-11.25,119.25,87.77777777777777
2002,JFM,-11.25,119.5,88.88888888888889
2002,JFM,-11.25,119.75,90.0
2002,JFM,-11.25,120.0,90.0
2002,JFM,-11.25,120.25,87.77777777777777
2002,JFM,-11.25,120.5,86.66666666666667
2002,JFM,-11.25,120.75,84.44444444444444
2002,JFM,-11.25,121.0,84.44444444444444
2002,JFM,-11.25,121.25,86.66666666666667
2002,JFM,-11.25,121.5,86.66666666666667
2002,JFM,-11.25,121.75,82.22222222222221
2002,JFM,-11.25,122.0,82.22222222222221
2002,JFM,-11.25,122.25,83.33333333333334
2002,JFM,-11.25,122.5,82.22222222222221
2002,JFM,-11.25,122.75,84.44444444444444
2002,JFM,-11.25,123.0,87.77777777777777
2002,JFM,-11.25,123.25,82.22222222222221
2002,JFM,-11.25,123.5,84.44444444444444
2002,JFM,-11.25,123.75,83.33333333333334
2002,JFM,-11.25,124.0,80.0
2002,JFM,-11.25,124.25,78.88888888888889
2002,JFM,-11.25,124.5,82.22222222222221
2002,JFM,-11.25,124.75,78.88888888888889
2002,JFM,-11.25,125.0,77.77777777777779
2002,JFM,-11.25,125.25,74.44444444444444
2002,JFM,-11.25,125.5,71.11111111111111
2002,JFM,-11.0,118.0,90.0
2002,JFM,-11.0,118.25,90.0
2002,JFM,-11.0,118.5,90.0
2002,JFM,-11.0,118.75,86.66666666666667
2002,JFM,-11.0,119.0,88.88888888888889
2002,JFM,-11.0,119.25,88.88888888888889
2002,JFM,-11.0,119.5,90.0
2002,JFM,-11.0,119.75,88.88888888888889
2002,JFM,-11.0,120.0,92.22222222222223
2002,JFM,-11.0,120.25,91.11111111111111
2002,JFM,-11.0,120.5,92.22222222222223
2002,JFM,-11.0,120.75,92.22222222222223
2002,JFM,-11.0,121.0,92.22222222222223
2002,JFM,-11.0,121.25,88.88888888888889
2002,JFM,-11.0,121.5,86.66666666666667
2002,JFM,-11.0,121.75,84.44444444444444
2002,JFM,-11.0,122.0,84.44444444444444
2002,JFM,-11.0,122.25,83.33333333333334
2002,JFM,-11.0,122.5,85.55555555555556
2002,JFM,-11.0,122.75,86.66666666666667
2002,JFM,-11.0,123.0,86.66666666666667
2002,JFM,-11.0,123.25,84.44444444444444
2002,JFM,-11.0,123.5,82.22222222222221
2002,JFM,-11.0,123.75,83.33333333333334
2002,JFM,-11.0,124.0,85.55555555555556
2002,JFM,-11.0,124.25,84.44444444444444
2002,JFM,-11.0,124.5,83.33333333333334
2002,JFM,-11.0,124.75,83.33333333333334
2002,JFM,-11.0,125.0,78.88888888888889
2002,JFM,-11.0,125.25,75.55555555555556
2002,JFM,-11.0,125.5,72.22222222222221
2002,JFM,-10.75,118.0,90.0
2002,JFM,-10.75,118.25,91.11111111111111
2002,JFM,-10.75,118.5,92.22222222222223
2002,JFM,-10.75,118.75,91.11111111111111
2002,JFM,-10.75,119.0,90.0
2002,JFM,-10.75,119.25,90.0
2002,JFM,-10.75,119.5,91.11111111111111
2002,JFM,-10.75,119.75,92.22222222222223
2002,JFM,-10.75,120.0,91.11111111111111
2002,JFM,-10.75,120.25,94.44444444444444
2002,JFM,-10.75,120.5,94.44444444444444
2002,JFM,-10.75,120.75,90.0
2002,JFM,-10.75,121.0,91.11111111111111
2002,JFM,-10.75,121.25,88.88888888888889
2002,JFM,-10.75,121.5,90.0
2002,JFM,-10.75,121.75,88.88888888888889
2002,JFM,-10.75,122.0,87.77777777777777
2002,JFM,-10.75,122.25,86.66666666666667
2002,JFM,-10.75,122.5,83.33333333333334
2002,JFM,-10.75,122.75,88.88888888888889
2002,JFM,-10.75,123.0,90.0
2002,JFM,-10.75,123.25,87.77777777777777
2002,JFM,-10.75,123.5,85.55555555555556
2002,JFM,-10.75,123.75,86.66666666666667
2002,JFM,-10.75,124.0,86.66666666666667
2002,JFM,-10.75,124.25,85.55555555555556
2002,JFM,-10.75,124.5,85.55555555555556
2002,JFM,-10.75,124.75,83.33333333333334
2002,JFM,-10.75,125.0,82.22222222222221
2002,JFM,-10.75,125.25,77.77777777777779
2002,JFM,-10.75,125.5,77.77777777777779
2002,JFM,-10.5,118.0,92.22222222222223
2002,JFM,-10.5,118.25,94.44444444444444
2002,JFM,-10.5,118.5,94.44444444444444
2002,JFM,-10.5,118.75,92.22222222222223
2002,JFM,-10.5,119.0,92.22222222222223
2002,JFM,-10.5,119.25,92.22222222222223
2002,JFM,-10.5,119.5,92.22222222222223
2002,JFM,-10.5,119.75,90.0
2002,JFM,-10.5,120.0,92.22222222222223
2002,JFM,-10.5,120.25,86.66666666666667
2002,JFM,-10.5,120.5,87.77777777777777
2002,JFM,-10.5,120.75,92.22222222222223
2002,JFM,-10.5,121.0,88.88888888888889
2002,JFM,-10.5,121.25,87.77777777777777
2002,JFM,-10.5,121.5,88.88888888888889
2002,JFM,-10.5,121.75,90.0
2002,JFM,-10.5,122.0,87.77777777777777
2002,JFM,-10.5,122.25,88.88888888888889
2002,JFM,-10.5,122.5,86.66666666666667
2002,JFM,-10.5,122.75,87.77777777777777
2002,JFM,-10.5,123.0,88.88888888888889
2002,JFM,-10.5,123.25,87.77777777777777
2002,JFM,-10.5,123.5,86.66666666666667
2002,JFM,-10.5,123.75,85.55555555555556
2002,JFM,-10.5,124.0,80.0
2002,JFM,-10.5,124.25,84.44444444444444
2002,JFM,-10.5,124.5,86.66666666666667
2002,JFM,-10.5,124.75,88.88888888888889
2002,JFM,-10.5,125.0,82.22222222222221
2002,JFM,-10.5,125.25,81.11111111111111
2002,JFM,-10.5,125.5,74.44444444444444
2002,JFM,-10.25,118.0,95.55555555555556
2002,JFM,-10.25,118.25,95.55555555555556
2002,JFM,-10.25,118.5,93.33333333333333
2002,JFM,-10.25,118.75,88.88888888888889
2002,JFM,-10.25,119.0,84.44444444444444
2002,JFM,-10.25,119.25,82.22222222222221
2002,JFM,-10.25,119.5,83.33333333333334
2002,JFM,-10.25,119.75,86.66666666666667
2002,JFM,-10.25,120.0,87.77777777777777
2002,JFM,-10.25,120.25,87.77777777777777
2002,JFM,-10.25,120.5,87.77777777777777
2002,JFM,-10.25,120.75,84.44444444444444
2002,JFM,-10.25,121.0,88.88888888888889
2002,JFM,-10.25,121.25,85.55555555555556
2002,JFM,-10.25,121.5,85.55555555555556
2002,JFM,-10.25,121.75,90.0
2002,JFM,-10.25,122.0,85.55555555555556
2002,JFM,-10.25,122.25,85.55555555555556
2002,JFM,-10.25,122.5,86.66666666666667
2002,JFM,-10.25,122.75,86.66666666666667
2002,JFM,-10.25,123.0,82.22222222222221
2002,JFM,-10.25,123.25,83.33333333333334
2002,JFM,-10.25,123.5,83.33333333333334
2002,JFM,-10.25,123.75,82.22222222222221
2002,JFM,-10.25,124.0,83.33333333333334
2002,JFM,-10.25,124.25,71.11111111111111
2002,JFM,-10.25,124.5,75.55555555555556
2002,JFM,-10.25,124.75,80.0
2002,JFM,-10.25,125.0,78.88888888888889
2002,JFM,-10.25,125.25,81.11111111111111
2002,JFM,-10.25,125.5,82.22222222222221
2002,JFM,-10.0,118.0,95.55555555555556
2002,JFM,-10.0,118.25,95.55555555555556
2002,JFM,-10.0,118.5,94.44444444444444
2002,JFM,-10.0,118.75,87.77777777777777
2002,JFM,-10.0,119.0,84.44444444444444
2002,JFM,-10.0,119.25,85.55555555555556
2002,JFM,-10.0,119.5,83.33333333333334
2002,JFM,-10.0,119.75,91.11111111111111
2002,JFM,-10.0,120.0,86.66666666666667
2002,JFM,-10.0,120.25,87.77777777777777
2002,JFM,-10.0,120.5,84.44444444444444
2002,JFM,-10.0,120.75,82.22222222222221
2002,JFM,-10.0,121.0,88.88888888888889
2002,JFM,-10.0,121.25,87.77777777777777
2002,JFM,-10.0,121.5,85.55555555555556
2002,JFM,-10.0,121.75,90.0
2002,JFM,-10.0,122.0,87.77777777777777
2002,JFM,-10.0,122.25,85.55555555555556
2002,JFM,-10.0,122.5,85.55555555555556
2002,JFM,-10.0,122.75,84.44444444444444
2002,JFM,-10.0,123.0,78.88888888888889
2002,JFM,-10.0,123.25,84.44444444444444
2002,JFM,-10.0,123.5,85.55555555555556
2002,JFM,-10.0,123.75,86.66666666666667
2002,JFM,-10.0,124.0,76.66666666666667
2002,JFM,-10.0,124.25,66.66666666666666
2002,JFM,-10.0,124.5,68.88888888888889
2002,JFM,-10.0,124.75,67.77777777777779
2002,JFM,-10.0,125.0,73.33333333333333
2002,JFM,-10.0,125.25,74.44444444444444
2002,JFM,-10.0,125.5,83.33333333333334
2002,JFM,-9.75,118.0,95.55555555555556
2002,JFM,-9.75,118.25,94.44444444444444
2002,JFM,-9.75,118.5,92.22222222222223
2002,JFM,-9.75,118.75,85.55555555555556
2002,JFM,-9.75,119.0,85.55555555555556
2002,JFM,-9.75,119.25,91.11111111111111
2002,JFM,-9.75,119.5,88.88888888888889
2002,JFM,-9.75,119.75,91.11111111111111
2002,JFM,-9.75,120.0,88.88888888888889
2002,JFM,-9.75,120.25,82.22222222222221
2002,JFM,-9.75,120.5,88.88888888888889
2002,JFM,-9.75,120.75,90.0
2002,JFM,-9.75,121.0,92.22222222222223
2002,JFM,-9.75,121.25,91.11111111111111
2002,JFM,-9.75,121.5,90.0
2002,JFM,-9.75,121.75,88.88888888888889
2002,JFM,-9.75,122.0,87.77777777777777
2002,JFM,-9.75,122.25,85.55555555555556
2002,JFM,-9.75,122.5,90.0
2002,JFM,-9.75,122.75,87.77777777777777
2002,JFM,-9.75,123.0,85.55555555555556
2002,JFM,-9.75,123.25,85.55555555555556
2002,JFM,-9.75,123.5,86.66666666666667
2002,JFM,-9.75,123.75,90.0
2002,JFM,-9.75,124.0,76.66666666666667
2002,JFM,-9.75,124.25,82.22222222222221
2002,JFM,-9.75,124.5,68.88888888888889
2002,JFM,-9.75,124.75,62.22222222222222
2002,JFM,-9.75,125.0,60.0
2002,JFM,-9.75,125.25,73.33333333333333
2002,JFM,-9.75,125.5,77.77777777777779
2002,JFM,-9.5,118.0,93.33333333333333
2002,JFM,-9.5,118.25,92.22222222222223
2002,JFM,-9.5,118.5,90.0
2002,JFM,-9.5,118.75,88.88888888888889
2002,JFM,-9.5,119.0,88.88888888888889
2002,JFM,-9.5,119.25,91.11111111111111
2002,JFM,-9.5,119.5,92.22222222222223
2002,JFM,-9.5,119.75,86.66666666666667
2002,JFM,-9.5,120.0,85.55555555555556
2002,JFM,-9.5,120.25,91.11111111111111
2002,JFM,-9.5,120.5,93.33333333333333
2002,JFM,-9.5,120.75,94.44444444444444
2002,JFM,-9.5,121.0,91.11111111111111
2002,JFM,-9.5,121.25,93.33333333333333
2002,JFM,-9.5,121.5,91.11111111111111
2002,JFM,-9.5,121.75,92.22222222222223
2002,JFM,-9.5,122.0,94.44444444444444
2002,JFM,-9.5,122.25,95.55555555555556
2002,JFM,-9.5,122.5,94.44444444444444
2002,JFM,-9.5,122.75,91.11111111111111
2002,JFM,-9.5,123.0,88.88888888888889
2002,JFM,-9.5,123.25,88.88888888888889
2002,JFM,-9.5,123.5,84.44444444444444
2002,JFM,-9.5,123.75,87.77777777777777
2002,JFM,-9.5,124.0,85.55555555555556
2002,JFM,-9.5,124.25,75.55555555555556
2002,JFM,-9.5,124.5,77.77777777777779
2002,JFM,-9.5,124.75,87.77777777777777
2002,JFM,-9.5,125.0,85.55555555555556
2002,JFM,-9.5,125.25,74.44444444444444
2002,JFM,-9.5,125.5,70.0
2002,JFM,-9.25,118.0,91.11111111111111
2002,JFM,-9.25,118.25,93.33333333333333
2002,JFM,-9.25,118.5,95.55555555555556
2002,JFM,-9.25,118.75,93.33333333333333
2002,JFM,-9.25,119.0,94.44444444444444
2002,JFM,-9.25,119.25,94.44444444444444
2002,JFM,-9.25,119.5,95.55555555555556
2002,JFM,-9.25,119.75,93.33333333333333
2002,JFM,-9.25,120.0,92.22222222222223
2002,JFM,-9.25,120.25,94.44444444444444
2002,JFM,-9.25,120.5,96.66666666666667
2002,JFM,-9.25,120.75,93.33333333333333
2002,JFM,-9.25,121.0,93.33333333333333
2002,JFM,-9.25,121.25,88.88888888888889
2002,JFM,-9.25,121.5,88.88888888888889
2002,JFM,-9.25,121.75,87.77777777777777
2002,JFM,-9.25,122.0,90.0
2002,JFM,-9.25,122.25,92.22222222222223
2002,JFM,-9.25,122.5,92.22222222222223
2002,JFM,-9.25,122.75,93.33333333333333
2002,JFM,-9.25,123.0,85.55555555555556
2002,JFM,-9.25,123.25,84.44444444444444
2002,JFM,-9.25,123.5,86.66666666666667
2002,JFM,-9.25,123.75,81.11111111111111
2002,JFM,-9.25,124.0,84.44444444444444
2002,JFM,-9.25,124.25,74.44444444444444
2002,JFM,-9.25,124.5,80.0
2002,JFM,-9.25,124.75,92.22222222222223
2002,JFM,-9.25,125.0,92.22222222222223
2002,JFM,-9.25,125.25,90.0
2002,JFM,-9.25,125.5,82.22222222222221
2002,JFM,-9.0,118.0,90.0
2002,JFM,-9.0,118.25,92.22222222222223
2002,JFM,-9.0,118.5,95.55555555555556
2002,JFM,-9.0,118.75,94.44444444444444
2002,JFM,-9.0,119.0,90.0
2002,JFM,-9.0,119.25,91.11111111111111
2002,JFM,-9.0,119.5,96.66666666666667
2002,JFM,-9.0,119.75,94.44444444444444
2002,JFM,-9.0,120.0,95.55555555555556
2002,JFM,-9.0,120.25,93.33333333333333
2002,JFM,-9.0,120.5,94.44444444444444
2002,JFM,-9.0,120.75,90.0
2002,JFM,-9.0,121.0,84.44444444444444
2002,JFM,-9.0,121.25,91.11111111111111
2002,JFM,-9.0,121.5,84.44444444444444
2002,JFM,-9.0,121.75,88.88888888888889
2002,JFM,-9.0,122.0,90.0
2002,JFM,-9.0,122.25,90.0
2002,JFM,-9.0,122.5,91.11111111111111
2002,JFM,-9.0,122.75,92.22222222222223
2002,JFM,-9.0,123.0,90.0
2002,JFM,-9.0,123.25,90.0
2002,JFM,-9.0,123.5,90.0
2002,JFM,-9.0,123.75,87.77777777777777
2002,JFM,-9.0,124.0,90.0
2002,JFM,-9.0,124.25,84.44444444444444
2002,JFM,-9.0,124.5,85.55555555555556
2002,JFM,-9.0,124.75,88.88888888888889
2002,JFM,-9.0,125.0,90.0
2002,JFM,-9.0,125.25,86.66666666666667
2002,JFM,-9.0,125.5,87.77777777777777
2002,JFM,-8.75,118.0,95.55555555555556
2002,JFM,-8.75,118.25,96.66666666666667
2002,JFM,-8.75,118.5,96.66666666666667
2002,JFM,-8.75,118.75,96.66666666666667
2002,JFM,-8.75,119.0,95.55555555555556
2002,JFM,-8.75,119.25,91.11111111111111
2002,JFM,-8.75,119.5,95.55555555555556
2002,JFM,-8.75,119.75,97.77777777777777
2002,JFM,-8.75,120.0,94.44444444444444
2002,JFM,-8.75,120.25,96.66666666666667
2002,JFM,-8.75,120.5,95.55555555555556
2002,JFM,-8.75,120.75,88.88888888888889
2002,JFM,-8.75,121.0,88.88888888888889
2002,JFM,-8.75,121.25,91.11111111111111
2002,JFM,-8.75,121.5,90.0
2002,JFM,-8.75,121.75,94.44444444444444
2002,JFM,-8.75,122.0,95.55555555555556
2002,JFM,-8.75,122.25,92.22222222222223
2002,JFM,-8.75,122.5,91.11111111111111
2002,JFM,-8.75,122.75,92.22222222222223
2002,JFM,-8.75,123.0,93.33333333333333
2002,JFM,-8.75,123.25,86.66666666666667
2002,JFM,-8.75,123.5,87.77777777777777
2002,JFM,-8.75,123.75,91.11111111111111
2002,JFM,-8.75,124.0,88.88888888888889
2002,JFM,-8.75,124.25,92.22222222222223
2002,JFM,-8.75,124.5,91.11111111111111
2002,JFM,-8.75,124.75,93.33333333333333
2002,JFM,-8.75,125.0,90.0
2002,JFM,-8.75,125.25,90.0
2002,JFM,-8.75,125.5,87.77777777777777
2002,JFM,-8.5,118.0,98.88888888888889
2002,JFM,-8.5,118.25,98.88888888888889
2002,JFM,-8.5,118.5,97.77777777777777
2002,JFM,-8.5,118.75,95.55555555555556
2002,JFM,-8.5,119.0,95.55555555555556
2002,JFM,-8.5,119.25,92.22222222222223
2002,JFM,-8.5,119.5,100.0
2002,JFM,-8.5,119.75,96.66666666666667
2002,JFM,-8.5,120.0,94.44444444444444
2002,JFM,-8.5,120.25,92.22222222222223
2002,JFM,-8.5,120.5,91.11111111111111
2002,JFM,-8.5,120.75,92.22222222222223
2002,JFM,-8.5,121.0,91.11111111111111
2002,JFM,-8.5,121.25,87.77777777777777
2002,JFM,-8.5,121.5,88.88888888888889
2002,JFM,-8.5,121.75,94.44444444444444
2002,JFM,-8.5,122.0,94.44444444444444
2002,JFM,-8.5,122.25,95.55555555555556
2002,JFM,-8.5,122.5,100.0
2002,JFM,-8.5,122.75,100.0
2002,JFM,-8.5,123.0,100.0
2002,JFM,-8.5,123.25,100.0
2002,JFM,-8.5,123.5,93.33333333333333
2002,JFM,-8.5,123.75,94.44444444444444
2002,JFM,-8.5,124.0,95.55555555555556
2002,JFM,-8.5,124.25,93.33333333333333
2002,JFM,-8.5,124.5,95.55555555555556
2002,JFM,-8.5,124.75,95.55555555555556
2002,JFM,-8.5,125.0,96.66666666666667
2002,JFM,-8.5,125.25,87.77777777777777
2002,JFM,-8.5,125.5,83.33333333333334
2002,JFM,-8.25,118.0,100.0
2002,JFM,-8.25,118.25,98.88888888888889
2002,JFM,-8.25,118.5,96.66666666666667
2002,JFM,-8.25,118.75,95.55555555555556
2002,JFM,-8.25,119.0,96.66666666666667
2002,JFM,-8.25,119.25,96.66666666666667
2002,JFM,-8.25,119.5,96.66666666666667
2002,JFM,-8.25,119.75,96.66666666666667
2002,JFM,-8.25,120.0,91.11111111111111
2002,JFM,-8.25,120.25,90.0
2002,JFM,-8.25,120.5,87.77777777777777
2002,JFM,-8.25,120.75,90.0
2002,JFM,-8.25,121.0,88.88888888888889
2002,JFM,-8.25,121.25,87.77777777777777
2002,JFM,-8.25,121.5,84.44444444444444
2002,JFM,-8.25,121.75,92.22222222222223
2002,JFM,-8.25,122.0,93.33333333333333
2002,JFM,-8.25,122.25,88.88888888888889
2002,JFM,-8.25,122.5,97.77777777777777
2002,JFM,-8.25,122.75,98.88888888888889
2002,JFM,-8.25,123.0,100.0
2002,JFM,-8.25,123.25,100.0
2002,JFM,-8.25,123.5,96.66666666666667
2002,JFM,-8.25,123.75,95.55555555555556
2002,JFM,-8.25,124.0,95.55555555555556
2002,JFM,-8.25,124.25,93.33333333333333
2002,JFM,-8.25,124.5,97.77777777777777
2002,JFM,-8.25,124.75,97.77777777777777
2002,JFM,-8.25,125.0,95.55555555555556
2002,JFM,-8.25,125.25,90.0
2002,JFM,-8.25,125.5,86.66666666666667
2002,JFM,-8.0,118.0,97.77777777777777
2002,JFM,-8.0,118.25,100.0
2002,JFM,-8.0,118.5,96.66666666666667
2002,JFM,-8.0,118.75,96.66666666666667
2002,JFM,-8.0,119.0,96.66666666666667
2002,JFM,-8.0,119.25,97.77777777777777
2002,JFM,-8.0,119.5,97.77777777777777
2002,JFM,-8.0,119.75,97.77777777777777
2002,JFM,-8.0,120.0,97.77777777777777
2002,JFM,-8.0,120.25,96.66666666666667
2002,JFM,-8.0,120.5,92.22222222222223
2002,JFM,-8.0,120.75,93.33333333333333
2002,JFM,-8.0,121.0,92.22222222222223
2002,JFM,-8.0,121.25,87.77777777777777
2002,JFM,-8.0,121.5,90.0
2002,JFM,-8.0,121.75,90.0
2002,JFM,-8.0,122.0,93.33333333333333
2002,JFM,-8.0,122.25,92.22222222222223
2002,JFM,-8.0,122.5,93.33333333333333
2002,JFM,-8.0,122.75,94.44444444444444
2002,JFM,-8.0,123.0,92.22222222222223
2002,JFM,-8.0,123.25,90.0
2002,JFM,-8.0,123.5,87.77777777777777
2002,JFM,-8.0,123.75,85.55555555555556
2002,JFM,-8.0,124.0,85.55555555555556
2002,JFM,-8.0,124.25,85.55555555555556
2002,JFM,-8.0,124.5,85.55555555555556
2002,JFM,-8.0,124.75,85.55555555555556
2002,JFM,-8.0,125.0,88.88888888888889
2002,JFM,-8.0,125.25,90.0
2002,JFM,-8.0,125.5,91.11111111111111
2002,OND,-11.5,118.0,38.04347826086957
2002,OND,-11.5,118.25,40.21739130434783
2002,OND,-11.5,118.5,39.130434782608695
2002,OND,-11.5,118.75,36.95652173913043
2002,OND,-11.5,119.0,41.30434782608695
2002,OND,-11.5,119.25,46.73913043478261
2002,OND,-11.5,119.5,43.47826086956522
2002,OND,-11.5,119.75,39.130434782608695
2002,OND,-11.5,120.0,41.30434782608695
2002,OND,-11.5,120.25,41.30434782608695
2002,OND,-11.5,120.5,41.30434782608695
2002,OND,-11.5,120.75,44.565217391304344
2002,OND,-11.5,121.0,40.21739130434783
2002,OND,-11.5,121.25,45.65217391304348
2002,OND,-11.5,121.5,45.65217391304348
2002,OND,-11.5,121.75,44.565217391304344
2002,OND,-11.5,122.0,43.47826086956522
2002,OND,-11.5,122.25,41.30434782608695
2002,OND,-11.5,122.5,42.391304347826086
2002,OND,-11.5,122.75,45.65217391304348
2002,OND,-11.5,123.0,43.47826086956522
2002,OND,-11.5,123.25,43.47826086956522
2002,OND,-11.5,123.5,42.391304347826086
2002,OND,-11.5,123.75,43.47826086956522
2002,OND,-11.5,124.0,40.21739130434783
2002,OND,-11.5,124.25,38.04347826086957
2002,OND,-11.5,124.5,33.69565217391305
2002,OND,-11.5,124.75,34.78260869565217
2002,OND,-11.5,125.0,32.608695652173914
2002,OND,-11.5,125.25,32.608695652173914
2002,OND,-11.5,125.5,35.869565217391305
2002,OND,-11.25,118.0,40.21739130434783
2002,OND,-11.25,118.25,41.30434782608695
2002,OND,-11.25,118.5,46.73913043478261
2002,OND,-11.25,118.75,44.565217391304344
2002,OND,-11.25,119.0,45.65217391304348
2002,OND,-11.25,119.25,45.65217391304348
2002,OND,-11.25,119.5,44.565217391304344
2002,OND,-11.25,119.75,42.391304347826086
2002,OND,-11.25,120.0,44.565217391304344
2002,OND,-11.25,120.25,42.391304347826086
2002,OND,-11.25,120.5,42.391304347826086
2002,OND,-11.25,120.75,45.65217391304348
2002,OND,-11.25,121.0,46.73913043478261
2002,OND,-11.25,121.25,47.82608695652174
2002,OND,-11.25,121.5,43.47826086956522
2002,OND,-11.25,121.75,43.47826086956522
2002,OND,-11.25,122.0,41.30434782608695
2002,OND,-11.25,122.25,42.391304347826086
2002,OND,-11.25,122.5,41.30434782608695
2002,OND,-11.25,122.75,43.47826086956522
2002,OND,-11.25,123.0,43.47826086956522
2002,OND,-11.25,123.25,43.47826086956522
2002,OND,-11.25,123.5,41.30434782608695
2002,OND,-11.25,123.75,40.21739130434783
2002,OND,-11.25,124.0,40.21739130434783
2002,OND,-11.25,124.25,42.391304347826086
2002,OND,-11.25,124.5,40.21739130434783
2002,OND,-11.25,124.75,39.130434782608695
2002,OND,-11.25,125.0,36.95652173913043
2002,OND,-11.25,125.25,34.78260869565217
2002,OND,-11.25,125.5,39.130434782608695
2002,OND,-11.0,118.0,47.82608695652174
2002,OND,-11.0,118.25,46.73913043478261
2002,OND,-11.0,118.5,50.0
2002,OND,-11.0,118.75,52.17391304347826
2002,OND,-11.0,119.0,54.347826086956516
2002,OND,-11.0,119.25,50.0
2002,OND,-11.0,119.5,44.565217391304344
2002,OND,-11.0,119.75,46.73913043478261
2002,OND,-11.0,120.0,43.47826086956522
2002,OND,-11.0,120.25,45.65217391304348
2002,OND,-11.0,120.5,45.65217391304348
2002,OND,-11.0,120.75,48.91304347826087
2002,OND,-11.0,121.0,47.82608695652174
2002,OND,-11.0,121.25,45.65217391304348
2002,OND,-11.0,121.5,45.65217391304348
2002,OND,-11.0,121.75,43.47826086956522
2002,OND,-11.0,122.0,40.21739130434783
2002,OND,-11.0,122.25,42.391304347826086
2002,OND,-11.0,122.5,45.65217391304348
2002,OND,-11.0,122.75,47.82608695652174
2002,OND,-11.0,123.0,43.47826086956522
2002,OND,-11.0,123.25,44.565217391304344
2002,OND,-11.0,123.5,44.565217391304344
2002,OND,-11.0,123.75,44.565217391304344
2002,OND,-11.0,124.0,41.30434782608695
2002,OND,-11.0,124.25,45.65217391304348
2002,OND,-11.0,124.5,43.47826086956522
2002,OND,-11.0,124.75,40.21739130434783
2002,OND,-11.0,125.0,40.21739130434783
2002,OND,-11.0,125.25,40.21739130434783
2002,OND,-11.0,125.5,41.30434782608695
2002,OND,-10.75,118.0,56.52173913043478
2002,OND,-10.75,118.25,55.434782608695656
2002,OND,-10.75,118.5,55.434782608695656
2002,OND,-10.75,118.75,51.08695652173913
2002,OND,-10.75,119.0,51.08695652173913
2002,OND,-10.75,119.25,50.0
2002,OND,-10.75,119.5,51.08695652173913
2002,OND,-10.75,119.75,51.08695652173913
2002,OND,-10.75,120.0,53.2608695652174
2002,OND,-10.75,120.25,55.434782608695656
2002,OND,-10.75,120.5,54.347826086956516
